id,label
13347,0
76717,1
64485,0
59441,0
94629,1
38564,1
67035,0
18345,0
61586,0
77501,1
37412,1
91268,1
23421,0
94475,1
81932,1
5975,0
71563,0
20338,0
66373,0
54683,1
64191,0
52077,1
78726,1
93246,1
51174,1
23745,0
12509,0
61845,0
62961,0
76425,1
7503,0
67031,0
90311,1
2374,0
92553,1
79789,1
20698,0
48889,1
62511,0
69357,0
79798,1
42808,1
16540,0
61672,0
66757,0
68268,0
3506,0
59746,0
65959,0
39525,1
7789,0
87613,1
29642,0
4160,0
96203,1
32976,1
44621,1
41785,1
27660,0
58576,0
8573,0
29179,0
25583,0
76925,1
56644,1
52419,1
64414,0
74174,0
66759,0
33404,1
47511,1
84439,1
285,0
96968,1
89730,1
28519,0
11190,0
66259,0
29357,0
69743,0
73775,0
40822,1
73088,0
14033,0
51219,1
87787,1
16933,0
1585,0
78020,1
24835,0
68251,0
53505,1
9965,0
73487,0
75999,1
70419,0
54707,1
51157,1
65289,0
45407,1
41652,1
91431,1
43499,1
93947,1
73917,0
14827,0
73698,0
74555,0
80625,1
62397,0
53074,1
74777,0
57915,0
57278,0
94950,1
797,0
5875,0
82608,1
71441,0
81552,1
42040,1
32375,1
21817,0
43879,1
95916,1
9333,0
9778,0
51208,1
27866,0
3260,0
91542,1
69505,0
49109,1
13385,0
70130,0
17506,0
50738,1
80309,1
37839,1
17331,0
84741,1
17327,0
16135,0
88448,1
4095,0
80578,1
49024,1
70316,0
48589,1
16586,0
68766,0
14157,0
72052,0
39043,1
28188,0
66362,0
26234,0
10944,0
82444,1
71265,0
50753,1
24650,0
93540,1
83797,1
32244,1
17751,0
32943,1
58290,0
76998,1
81596,1
795,0
52445,1
16029,0
46242,1
51079,1
72048,0
72732,0
92703,1
81750,1
88279,1
50193,1
92510,1
27431,0
30094,0
80848,1
91590,1
3306,0
33901,1
24323,0
71733,0
83653,1
87401,1
14708,0
59389,0
67593,0
69443,0
20094,0
91876,1
15603,0
35536,1
24129,0
95946,1
85037,1
65093,0
95524,1
91181,1
12465,0
70563,0
29946,0
10575,0
65622,0
24978,0
54780,1
55129,1
93751,1
44441,1
68732,0
79663,1
29646,0
82000,1
45165,1
44219,1
261,0
84443,1
92199,1
4651,0
56508,1
37543,1
70923,0
46560,1
39596,1
93607,1
81002,1
62793,0
73496,0
73845,0
86388,1
76438,1
24097,0
35105,1
46899,1
17567,0
46258,1
94258,1
17102,0
78871,1
76566,1
70119,0
85404,1
23666,0
60573,0
5057,0
60498,0
72430,0
27310,0
42214,1
67973,0
88472,1
34658,1
44849,1
58657,0
52824,1
5424,0
40266,1
8317,0
11970,0
73884,0
27130,0
24927,0
37482,1
76357,1
57764,0
86085,1
59017,0
12309,0
90488,1
20326,0
53898,1
47404,1
73880,0
46563,1
20779,0
29012,0
68611,0
17339,0
62933,0
76210,1
78739,1
61886,0
11649,0
54058,1
13157,0
81899,1
75064,0
83480,1
82664,1
52046,1
91153,1
75738,1
54202,1
40683,1
63979,0
55666,1
81946,1
61209,0
81442,1
67076,0
63399,0
4423,0
67596,0
68283,0
74697,0
82902,1
67811,0
60288,0
55874,1
50499,1
39063,1
10146,0
59569,0
89013,1
86285,1
91714,1
69542,0
37812,1
55102,1
2147,0
57706,0
25734,0
16391,0
13620,0
41716,1
3832,0
86238,1
65031,0
7535,0
58698,0
76722,1
65835,0
69121,0
1630,0
13669,0
91947,1
79081,1
13273,0
32747,1
85192,1
71678,0
69620,0
61609,0
88556,1
58820,0
92084,1
27430,0
13332,0
21170,0
36521,1
51033,1
44422,1
80463,1
68617,0
44600,1
76562,1
12489,0
6077,0
81449,1
37510,1
35925,1
61745,0
36203,1
37155,1
94488,1
53495,1
69395,0
44712,1
33071,1
29295,0
81695,1
21967,0
34118,1
42649,1
27216,0
41640,1
52101,1
46250,1
65578,0
61738,0
4700,0
58385,0
68422,0
40597,1
64997,0
1942,0
10770,0
64123,0
55926,1
60190,0
59820,0
74406,0
51637,1
68413,0
69938,0
14464,0
73282,0
1528,0
75845,1
76091,1
13874,0
3015,0
10407,0
87902,1
23298,0
28676,0
56549,1
34010,1
79080,1
1046,0
15489,0
17483,0
29829,0
93004,1
86360,1
81873,1
68698,0
63341,0
91311,1
8765,0
77412,1
40196,1
89230,1
92343,1
39549,1
96905,1
32591,1
58445,0
39243,1
42791,1
72222,0
53670,1
46643,1
61169,0
83007,1
34212,1
60816,0
80250,1
27089,0
88651,1
58644,0
89169,1
66658,0
33432,1
38453,1
24718,0
76307,1
66088,0
850,0
90042,1
125,0
42528,1
24703,0
26577,0
46607,1
50172,1
66056,0
67375,0
42851,1
43043,1
44373,1
20673,0
1825,0
93961,1
63599,0
9250,0
63353,0
35376,1
82495,1
12400,0
51632,1
70550,0
80901,1
58190,0
19743,0
60692,0
38413,1
79110,1
74414,0
33251,1
65740,0
74422,0
39997,1
25408,0
83530,1
20236,0
90629,1
29659,0
89865,1
38557,1
35816,1
42318,1
17106,0
94774,1
9497,0
90740,1
5764,0
1284,0
63119,0
5034,0
40497,1
61131,0
84749,1
35551,1
54610,1
85941,1
16219,0
50182,1
46533,1
77695,1
10420,0
47544,1
92305,1
61294,0
39288,1
43079,1
68211,0
71610,0
92437,1
6619,0
8011,0
55358,1
62025,0
37630,1
91251,1
37463,1
53411,1
40857,1
3666,0
54326,1
37598,1
7348,0
32948,1
14874,0
70940,0
89072,1
11181,0
40245,1
48207,1
66672,0
43607,1
8357,0
92514,1
76709,1
92500,1
93583,1
68091,0
11078,0
50622,1
80704,1
43929,1
21863,0
27341,0
52367,1
49355,1
40086,1
63802,0
37131,1
19089,0
93045,1
68801,0
40111,1
23155,0
76915,1
16582,0
11684,0
35176,1
47298,1
97325,1
41013,1
15425,0
41818,1
94797,1
25853,0
84907,1
84789,1
79494,1
49732,1
58983,0
40394,1
626,0
45902,1
51541,1
29691,0
93211,1
51354,1
44737,1
22374,0
67848,0
40262,1
71946,0
58845,0
79011,1
23881,0
52748,1
41767,1
3895,0
13760,0
52425,1
24695,0
60248,0
67758,0
61568,0
12577,0
35213,1
94305,1
60610,0
238,0
90197,1
81371,1
72034,0
36607,1
89084,1
75016,0
38330,1
64319,0
44734,1
51390,1
20319,0
92493,1
44260,1
94994,1
27733,0
45776,1
52170,1
53547,1
61304,0
35805,1
45265,1
58502,0
80584,1
10909,0
74913,0
36511,1
19783,0
34083,1
78597,1
87632,1
71756,0
74832,0
39356,1
23296,0
79067,1
62378,0
12715,0
2094,0
4929,0
47607,1
9407,0
36298,1
5069,0
5240,0
27924,0
55660,1
93025,1
39519,1
86928,1
77167,1
6674,0
75964,1
66092,0
51696,1
46936,1
6171,0
92292,1
82045,1
3169,0
2146,0
86005,1
42794,1
34537,1
57896,0
48426,1
24578,0
96912,1
55957,1
35633,1
15031,0
18572,0
87339,1
12771,0
70278,0
3890,0
68349,0
36178,1
40832,1
19006,0
6688,0
61492,0
91110,1
68504,0
80793,1
80573,1
19220,0
28715,0
83661,1
8471,0
2662,0
41979,1
46265,1
48200,1
95051,1
95425,1
89712,1
95598,1
36345,1
64800,0
61627,0
18943,0
29140,0
6907,0
45348,1
69015,0
6355,0
47751,1
92237,1
92040,1
7647,0
32775,1
56334,1
89692,1
63073,0
88632,1
15333,0
57288,0
52600,1
28921,0
54583,1
86352,1
28446,0
2898,0
3268,0
92324,1
70476,0
77900,1
35281,1
71344,0
88454,1
90,0
3978,0
91581,1
85354,1
52320,1
94973,1
4824,0
74787,0
93589,1
10039,0
92779,1
3535,0
9437,0
77615,1
16617,0
48659,1
54373,1
73903,0
59972,0
93240,1
8401,0
41668,1
43082,1
16832,0
85916,1
38237,1
32168,1
29821,0
26435,0
91611,1
69971,0
36165,1
14998,0
61943,0
69436,0
82259,1
90892,1
60321,0
96303,1
78017,1
63151,0
50591,1
27227,0
71146,0
82117,1
33828,1
67422,0
2621,0
34036,1
65007,0
11471,0
32441,1
48108,1
80244,1
61930,0
57355,0
36674,1
77592,1
82170,1
74903,0
59738,0
50870,1
7676,0
92558,1
92683,1
53299,1
32419,1
74776,0
62560,0
56379,1
35532,1
25100,0
77022,1
92793,1
62519,0
63600,0
9536,0
81707,1
26232,0
89924,1
72918,0
87652,1
93310,1
11412,0
25072,0
83555,1
24739,0
18027,0
92210,1
27125,0
85967,1
84926,1
86726,1
79328,1
87741,1
32268,1
29063,0
45510,1
52050,1
34256,1
72381,0
14612,0
79395,1
42629,1
56568,1
58326,0
76958,1
19638,0
14706,0
17914,0
13302,0
45862,1
20898,0
70934,0
35902,1
84006,1
80474,1
87728,1
94538,1
78172,1
51403,1
2205,0
72759,0
85407,1
7469,0
72559,0
60228,0
48007,1
77807,1
88421,1
95067,1
49777,1
48425,1
17238,0
57805,0
26775,0
29101,0
29577,0
87363,1
52427,1
37517,1
88998,1
41833,1
54117,1
79444,1
4311,0
39458,1
46749,1
95640,1
70097,0
72639,0
55830,1
9162,0
35075,1
13840,0
32546,1
33365,1
20871,0
15110,0
12291,0
64104,0
46297,1
66435,0
86863,1
76653,1
84930,1
65768,0
41728,1
87826,1
41305,1
69699,0
32588,1
919,0
65991,0
62300,0
3203,0
96205,1
57439,0
43970,1
73032,0
87649,1
14764,0
67061,0
59596,0
33250,1
47636,1
41607,1
38672,1
14278,0
87246,1
79134,1
66556,0
72560,0
63605,0
12595,0
30019,0
19023,0
88642,1
63475,0
62516,0
64767,0
35500,1
55196,1
42269,1
72692,0
35844,1
66736,0
42877,1
89982,1
18062,0
87496,1
20466,0
83772,1
35002,1
65040,0
28576,0
52679,1
57802,0
71066,0
7448,0
48428,1
65084,0
82147,1
10398,0
91806,1
3590,0
86692,1
8500,0
42315,1
78782,1
50677,1
93130,1
60176,0
65073,0
92180,1
61858,0
32190,1
71193,0
91580,1
65645,0
33393,1
8484,0
31968,1
78987,1
63466,0
85690,1
41365,1
66612,0
42322,1
63794,0
44199,1
53124,1
23215,0
3917,0
61501,0
49978,1
45148,1
21119,0
74424,0
70211,0
91497,1
43138,1
58993,0
29628,0
83330,1
85273,1
42396,1
48144,1
60640,0
56848,1
14711,0
24633,0
66868,0
82324,1
94501,1
23123,0
88566,1
90475,1
70011,0
92123,1
81407,1
40341,1
57972,0
55351,1
11084,0
90825,1
47362,1
20267,0
40110,1
92426,1
80987,1
28011,0
13619,0
57035,1
80229,1
82885,1
42904,1
2624,0
43997,1
92174,1
59114,0
11496,0
95220,1
55341,1
72479,0
7346,0
62213,0
93096,1
55361,1
75976,1
75701,1
96342,1
76728,1
67417,0
62567,0
66624,0
81785,1
1295,0
85068,1
2901,0
20202,0
66754,0
20765,0
89041,1
95373,1
81441,1
18981,0
95168,1
11721,0
58504,0
95882,1
51595,1
58040,0
94014,1
14960,0
32143,1
84063,1
76788,1
83316,1
36761,1
42896,1
56801,1
94441,1
78212,1
1077,0
84564,1
51964,1
24473,0
37140,1
16763,0
34935,1
90568,1
71077,0
9574,0
82157,1
52937,1
89530,1
60245,0
87251,1
60029,0
18020,0
94316,1
13558,0
61673,0
1463,0
66115,0
15658,0
48267,1
56044,1
64711,0
85508,1
64858,0
9207,0
74884,0
24395,0
62802,0
82166,1
23148,0
44901,1
63554,0
68815,0
16785,0
62921,0
24909,0
37829,1
89123,1
67329,0
58260,0
67888,0
18220,0
67992,0
78279,1
58518,0
60784,0
48883,1
12222,0
96228,1
5485,0
47466,1
15395,0
95968,1
91506,1
49615,1
32553,1
47733,1
5554,0
1791,0
23989,0
84168,1
14167,0
71657,0
53838,1
58714,0
52649,1
96291,1
55199,1
93000,1
74115,0
2764,0
65632,0
61707,0
96783,1
8979,0
90186,1
30105,0
26483,0
2453,0
36263,1
7434,0
72491,0
50608,1
52983,1
29472,0
85621,1
34141,1
3094,0
47090,1
19163,0
58708,0
68161,0
62297,0
32668,1
14709,0
50742,1
36454,1
20822,0
73308,0
39247,1
1989,0
32278,1
83352,1
9423,0
48786,1
76142,1
91172,1
19098,0
61124,0
37445,1
81801,1
49778,1
91439,1
14740,0
943,0
2232,0
41795,1
14496,0
32479,1
63062,0
59627,0
56369,1
32415,1
95627,1
9299,0
26945,0
95258,1
40413,1
63177,0
11599,0
71870,0
89580,1
72165,0
73940,0
46358,1
68384,0
68839,0
45280,1
55670,1
20812,0
38648,1
19674,0
4143,0
40320,1
15883,0
40459,1
7307,0
54337,1
8571,0
25418,0
23743,0
81336,1
67,0
34558,1
72884,0
85063,1
62647,0
42785,1
49950,1
21079,0
92387,1
88968,1
3982,0
68494,0
7817,0
95221,1
25782,0
46426,1
33889,1
80707,1
74634,0
75210,0
20388,0
88952,1
49711,1
52821,1
61066,0
83283,1
51085,1
37791,1
95356,1
92334,1
24387,0
77347,1
95963,1
65585,0
20168,0
60674,0
71091,0
3397,0
82529,1
74731,0
71814,0
81516,1
21017,0
81080,1
54656,1
57099,1
90573,1
266,0
86162,1
82413,1
78293,1
25018,0
80301,1
48793,1
76587,1
25111,0
45621,1
18575,0
485,0
1606,0
65586,0
51970,1
55292,1
24311,0
89064,1
94296,1
78965,1
57651,0
47856,1
23629,0
51957,1
1963,0
37653,1
32210,1
73050,0
51332,1
53885,1
86649,1
80615,1
21555,0
88742,1
88503,1
66364,0
35807,1
32945,1
12254,0
46149,1
35139,1
6750,0
83197,1
39231,1
42494,1
91271,1
73723,0
62989,0
62308,0
77288,1
62678,0
18824,0
53476,1
12384,0
93861,1
26650,0
71812,0
6057,0
52295,1
55900,1
57709,0
86355,1
2762,0
84597,1
2483,0
77978,1
86672,1
78906,1
24806,0
16725,0
53990,1
55374,1
64440,0
34051,1
76605,1
39815,1
7428,0
3369,0
50781,1
4152,0
76081,1
48143,1
64561,0
29755,0
67653,0
13672,0
14596,0
8364,0
27488,0
52710,1
68309,0
2319,0
19999,0
8694,0
39889,1
38793,1
33076,1
23909,0
56586,1
95266,1
23902,0
75181,0
73165,0
84886,1
20114,0
50676,1
5572,0
92346,1
25506,0
888,0
73102,0
66865,0
84883,1
8396,0
88025,1
17782,0
13366,0
53296,1
3460,0
92129,1
95923,1
72318,0
15477,0
47964,1
44921,1
24255,0
42251,1
18349,0
60161,0
11178,0
80665,1
22693,0
90514,1
45007,1
2346,0
94318,1
63390,0
78542,1
4455,0
87524,1
17893,0
88946,1
55309,1
69613,0
70449,0
26173,0
6874,0
44211,1
63426,0
19445,0
81898,1
92206,1
90992,1
15576,0
82935,1
59115,0
50054,1
75816,1
89516,1
49584,1
96972,1
77907,1
37823,1
64167,0
71056,0
63511,0
65637,0
62674,0
95353,1
17847,0
27489,0
23552,0
71900,0
44061,1
73422,0
83603,1
27052,0
60237,0
56216,1
50998,1
59499,0
26556,0
47225,1
44897,1
93189,1
37090,1
15884,0
24306,0
60025,0
76427,1
41088,1
57891,0
19956,0
23377,0
94007,1
14490,0
38764,1
63395,0
24471,0
91980,1
68714,0
12883,0
43733,1
60129,0
77308,1
16881,0
83047,1
3779,0
63845,0
35036,1
51997,1
42547,1
56015,1
91090,1
63241,0
75916,1
90527,1
83205,1
13161,0
71644,0
21437,0
23465,0
60051,0
56099,1
94920,1
58849,0
43036,1
54756,1
6217,0
63487,0
85215,1
74015,0
73591,0
40308,1
36074,1
63491,0
39526,1
87600,1
38553,1
44919,1
60807,0
37946,1
73205,0
47478,1
89883,1
28420,0
87210,1
65566,0
74231,0
81835,1
80620,1
52558,1
4208,0
70094,0
10708,0
10128,0
57729,0
70151,0
70998,0
57523,0
92924,1
51317,1
61615,0
61718,0
78754,1
89739,1
8969,0
83951,1
60018,0
70318,0
50604,1
37114,1
65008,0
3372,0
82256,1
24320,0
39591,1
20242,0
3080,0
17155,0
93632,1
91025,1
76495,1
78917,1
52250,1
50392,1
40272,1
93732,1
65665,0
289,0
34254,1
67439,0
65449,0
84456,1
49787,1
24692,0
91399,1
16419,0
84663,1
60895,0
34018,1
73081,0
56794,1
58217,0
44913,1
84365,1
44416,1
80866,1
33073,1
35732,1
17936,0
7634,0
21760,0
22628,0
81571,1
64626,0
52948,1
39673,1
49093,1
18902,0
67246,0
47910,1
53873,1
3330,0
90732,1
51528,1
14720,0
72821,0
10935,0
68534,0
11121,0
52435,1
35244,1
91121,1
51404,1
85848,1
84008,1
59060,0
54655,1
45526,1
1824,0
64069,0
70894,0
41453,1
11523,0
4514,0
90994,1
26100,0
18737,0
69521,0
64667,0
29618,0
21816,0
96820,1
88473,1
15107,0
89596,1
41030,1
21620,0
46806,1
92338,1
88132,1
525,0
87426,1
73257,0
77011,1
13515,0
29862,0
49354,1
48597,1
22221,0
83701,1
97035,1
28398,0
42189,1
3454,0
36216,1
79749,1
89484,1
95984,1
22787,0
76922,1
58369,0
51266,1
55024,1
51015,1
74109,0
62645,0
82763,1
25757,0
85474,1
90800,1
33879,1
88797,1
49664,1
58128,0
86507,1
81006,1
8443,0
35295,1
17251,0
26143,0
4441,0
43898,1
32863,1
35442,1
36782,1
25077,0
12924,0
10364,0
33278,1
8096,0
56450,1
37620,1
55089,1
6461,0
68092,0
88417,1
45211,1
24574,0
87973,1
7156,0
56831,1
21267,0
88646,1
35251,1
6063,0
56372,1
77442,1
55751,1
79925,1
21804,0
36426,1
79849,1
76849,1
42484,1
3012,0
36635,1
43490,1
9029,0
7757,0
91178,1
28953,0
45044,1
24204,0
67866,0
102,0
12910,0
97114,1
55627,1
42149,1
65864,0
40801,1
69368,0
42048,1
33895,1
44918,1
53161,1
36071,1
55829,1
89950,1
75761,1
73519,0
66195,0
13901,0
63990,0
48375,1
32077,1
56547,1
12699,0
89902,1
53308,1
92110,1
96596,1
59356,0
38925,1
23358,0
48164,1
68952,0
55809,1
33451,1
27383,0
84275,1
62861,0
65628,0
41154,1
1123,0
17708,0
96094,1
7951,0
39816,1
74399,0
32966,1
62191,0
58965,0
71230,0
33673,1
13445,0
48599,1
54293,1
61882,0
52704,1
48715,1
20833,0
15356,0
8378,0
50611,1
27256,0
9383,0
83585,1
96813,1
60003,0
9476,0
77415,1
24077,0
8163,0
8540,0
34180,1
44592,1
59092,0
59619,0
71132,0
16676,0
85879,1
64790,0
59583,0
34990,1
22441,0
87983,1
97078,1
23436,0
81415,1
48628,1
8230,0
8316,0
39239,1
56358,1
95465,1
8136,0
21204,0
23416,0
43555,1
17100,0
21094,0
9403,0
87043,1
56877,1
26566,0
68619,0
47341,1
55432,1
18685,0
86478,1
65028,0
74238,0
91356,1
27477,0
32697,1
72614,0
95587,1
8252,0
78572,1
57119,1
91978,1
42480,1
54639,1
81479,1
41633,1
94591,1
5245,0
70690,0
92116,1
12761,0
44584,1
58623,0
66018,0
63129,0
57654,0
8137,0
7102,0
79800,1
33730,1
81670,1
75838,1
72297,0
70929,0
97059,1
19081,0
80875,1
93166,1
27526,0
74970,0
22048,0
93469,1
3658,0
20275,0
76699,1
27589,0
55937,1
51626,1
88362,1
4579,0
37730,1
35005,1
67591,0
7151,0
3222,0
29871,0
71296,0
14772,0
58063,0
70752,0
92787,1
81969,1
28080,0
34232,1
25733,0
53882,1
67656,0
68995,0
93993,1
9381,0
62993,0
632,0
87896,1
15675,0
65205,0
94792,1
73485,0
25899,0
58738,0
25448,0
24870,0
59807,0
46774,1
16175,0
7180,0
19772,0
73506,0
90246,1
41114,1
56208,1
2136,0
29302,0
83819,1
16382,0
19660,0
44499,1
10738,0
21446,0
847,0
11708,0
68325,0
80580,1
16385,0
48155,1
80300,1
93009,1
59213,0
54432,1
14319,0
19758,0
44239,1
89150,1
608,0
84344,1
19576,0
89455,1
66615,0
54680,1
32122,1
39213,1
33536,1
47340,1
70622,0
38924,1
94611,1
21436,0
93964,1
62485,0
11550,0
253,0
34779,1
8237,0
63111,0
43146,1
36180,1
49554,1
84964,1
86386,1
17376,0
51553,1
23802,0
93678,1
24157,0
96955,1
87144,1
70821,0
90066,1
33806,1
28471,0
76805,1
5502,0
39690,1
64748,0
43404,1
89725,1
87989,1
93186,1
15054,0
95718,1
68758,0
32715,1
67245,0
27373,0
63427,0
24704,0
87248,1
73965,0
58795,0
81940,1
37005,1
64242,0
73237,0
45529,1
33867,1
23207,0
9324,0
64493,0
94412,1
91892,1
59998,0
24950,0
56481,1
15180,0
82934,1
64568,0
18602,0
24884,0
69704,0
41079,1
75166,0
55764,1
76828,1
82530,1
54115,1
85393,1
11785,0
91166,1
82891,1
83129,1
90004,1
37230,1
51583,1
86983,1
80883,1
19468,0
40359,1
70672,0
5040,0
9063,0
93456,1
48841,1
42094,1
33197,1
5266,0
55927,1
2687,0
25093,0
49293,1
72382,0
41199,1
60731,0
62388,0
48524,1
72105,0
70406,0
1260,0
79769,1
40671,1
73574,0
7084,0
64827,0
23637,0
46982,1
87398,1
96400,1
7266,0
59124,0
81032,1
86880,1
83452,1
36276,1
71799,0
21954,0
86781,1
47850,1
16557,0
74418,0
26522,0
10882,0
92664,1
3560,0
47746,1
22896,0
63015,0
3704,0
33040,1
85825,1
74436,0
23400,0
38346,1
69577,0
47461,1
64246,0
85277,1
92425,1
12690,0
14896,0
92342,1
77580,1
12736,0
80601,1
36284,1
49399,1
47565,1
47553,1
92414,1
61850,0
65436,0
22675,0
26805,0
29043,0
32171,1
19282,0
29925,0
9747,0
68847,0
51312,1
95865,1
38361,1
33054,1
89877,1
87186,1
57484,0
65821,0
86180,1
81529,1
91144,1
77324,1
5570,0
73202,0
66007,0
54927,1
47887,1
37912,1
67916,0
79705,1
93209,1
15020,0
4328,0
88257,1
94400,1
86155,1
10937,0
74400,0
44679,1
65700,0
69375,0
27705,0
53467,1
33395,1
70428,0
91396,1
21252,0
20877,0
83719,1
9327,0
15654,0
48776,1
96030,1
69634,0
10201,0
71371,0
77078,1
55959,1
3680,0
52559,1
77072,1
84364,1
23333,0
66880,0
28895,0
60893,0
82306,1
34092,1
93016,1
36167,1
16196,0
58424,0
92759,1
40610,1
28217,0
41070,1
45102,1
93622,1
53619,1
72769,0
56296,1
14958,0
3794,0
43618,1
95613,1
82246,1
58680,0
96222,1
58029,0
63082,0
26189,0
96059,1
80612,1
80930,1
49341,1
52219,1
59563,0
76327,1
69953,0
65979,0
20418,0
85618,1
23992,0
77331,1
23811,0
48234,1
81598,1
10324,0
86987,1
56316,1
26563,0
81710,1
76329,1
52684,1
77490,1
89283,1
82274,1
37311,1
6549,0
70117,0
91281,1
85859,1
81749,1
48719,1
63694,0
54401,1
46040,1
72863,0
32228,1
27312,0
14785,0
95994,1
70608,0
96074,1
19881,0
96852,1
92920,1
41140,1
26401,0
93846,1
83517,1
66809,0
47787,1
20073,0
37239,1
89093,1
55336,1
80857,1
7938,0
24637,0
47464,1
1577,0
61284,0
8435,0
69145,0
21734,0
53169,1
94949,1
33958,1
58549,0
90152,1
29275,0
66313,0
93198,1
81517,1
8801,0
39935,1
91907,1
7590,0
53082,1
21538,0
9678,0
93806,1
92046,1
12392,0
19219,0
62977,0
26595,0
90837,1
71211,0
78622,1
38352,1
75144,0
40988,1
92968,1
10659,0
43626,1
75867,1
34920,1
155,0
78349,1
74506,0
83004,1
56259,1
18977,0
28094,0
91667,1
70019,0
59345,0
61784,0
91029,1
46595,1
54054,1
81471,1
17479,0
50709,1
35125,1
12159,0
86847,1
321,0
51552,1
16315,0
71475,0
70251,0
69183,0
62982,0
96039,1
4837,0
46440,1
91350,1
3966,0
6447,0
20207,0
88141,1
68205,0
19306,0
85652,1
96172,1
79016,1
87542,1
36955,1
45067,1
84266,1
10977,0
18173,0
5398,0
52872,1
91839,1
40061,1
49705,1
78644,1
78842,1
53714,1
46590,1
32803,1
79697,1
92212,1
67001,0
53069,1
80275,1
3037,0
6096,0
83104,1
27956,0
15515,0
57399,0
52760,1
12472,0
55214,1
81815,1
86325,1
72060,0
77389,1
68365,0
21244,0
92766,1
7896,0
42402,1
8387,0
24336,0
97246,1
8660,0
67478,0
41493,1
93305,1
63636,0
50397,1
38644,1
73947,0
9185,0
7526,0
23765,0
47848,1
23068,0
50276,1
62154,0
60146,0
8595,0
48785,1
8940,0
84095,1
75860,1
38750,1
33328,1
85137,1
20600,0
7509,0
9384,0
37601,1
58975,0
68088,0
97395,1
256,0
13436,0
35554,1
27352,0
79745,1
38446,1
78714,1
61808,0
57808,0
13946,0
64185,0
217,0
45759,1
46260,1
74596,0
93552,1
73443,0
15066,0
50760,1
24901,0
34275,1
47909,1
54339,1
72348,0
59257,0
78418,1
70221,0
35547,1
41764,1
56166,1
8675,0
39809,1
63922,0
64061,0
60881,0
32847,1
36202,1
5971,0
8411,0
22220,0
95031,1
65773,0
96963,1
16930,0
63473,0
77647,1
73705,0
49644,1
89478,1
77362,1
66797,0
33748,1
84877,1
28029,0
90160,1
84267,1
20615,0
44015,1
82783,1
58749,0
62561,0
93676,1
60181,0
36096,1
46245,1
35889,1
77981,1
50126,1
77056,1
57242,1
89709,1
71773,0
5885,0
95944,1
27063,0
51269,1
79202,1
44757,1
59149,0
39346,1
58656,0
71327,0
49362,1
709,0
33691,1
91175,1
74344,0
14037,0
37327,1
62294,0
54753,1
20757,0
97214,1
89661,1
1894,0
90574,1
40837,1
90649,1
28189,0
14759,0
10234,0
66986,0
45235,1
64499,0
55873,1
23270,0
89579,1
63417,0
73141,0
86102,1
43391,1
8342,0
60144,0
96920,1
84204,1
71480,0
84031,1
79045,1
68170,0
92193,1
40307,1
80084,1
29746,0
1958,0
80951,1
97338,1
66026,0
63229,0
73749,0
23993,0
56043,1
29700,0
90096,1
41952,1
70481,0
91428,1
61610,0
91530,1
34615,1
24429,0
90294,1
29282,0
78653,1
62332,0
72311,0
13257,0
67068,0
95461,1
27886,0
5466,0
63937,0
11726,0
97088,1
93703,1
67243,0
81632,1
56628,1
72777,0
59964,0
414,0
1207,0
39290,1
78858,1
530,0
85178,1
95546,1
39546,1
3471,0
27013,0
62062,0
69536,0
49805,1
88720,1
56106,1
91615,1
54163,1
7120,0
10326,0
1028,0
3091,0
74029,0
57913,0
26190,0
63152,0
85710,1
80466,1
63846,0
7501,0
11202,0
21462,0
38104,1
55475,1
3345,0
81716,1
12028,0
94843,1
23742,0
64644,0
53836,1
45636,1
88841,1
7233,0
12825,0
13212,0
60703,0
41434,1
75062,0
92575,1
37390,1
79164,1
96775,1
94527,1
91579,1
3730,0
51109,1
62873,0
51170,1
24876,0
11017,0
53535,1
10202,0
5159,0
72862,0
24916,0
86070,1
41226,1
49433,1
93040,1
74691,0
3051,0
91821,1
78508,1
32499,1
45868,1
38791,1
26791,0
49261,1
33610,1
94524,1
59311,0
94743,1
73347,0
82951,1
38649,1
18411,0
940,0
74114,0
28028,0
88167,1
92831,1
49190,1
34661,1
72653,0
14981,0
14447,0
22310,0
66077,0
25438,0
70267,0
77471,1
77595,1
40867,1
7839,0
66729,0
89079,1
53456,1
70780,0
52168,1
35736,1
85296,1
95477,1
61614,0
28644,0
19014,0
56282,1
94952,1
79059,1
81845,1
94483,1
3568,0
24280,0
95949,1
58587,0
95454,1
9422,0
88145,1
18231,0
63192,0
88771,1
89409,1
90636,1
63795,0
7451,0
53089,1
12090,0
24134,0
80358,1
77883,1
85495,1
76463,1
10467,0
67104,0
67509,0
93537,1
88104,1
56502,1
7909,0
71258,0
6528,0
20679,0
61282,0
83000,1
22382,0
24688,0
85528,1
19851,0
86836,1
76130,1
16640,0
96199,1
91713,1
61242,0
8046,0
92205,1
34560,1
50735,1
71983,0
37132,1
96597,1
52998,1
88548,1
50465,1
1062,0
39968,1
29863,0
62974,0
1920,0
69934,0
46958,1
89395,1
40945,1
60589,0
74676,0
16573,0
91559,1
25062,0
46645,1
15342,0
94236,1
35170,1
91609,1
68505,0
10703,0
84084,1
88609,1
72910,0
58722,0
75792,1
58532,0
67601,0
40644,1
64255,0
79929,1
68813,0
20229,0
17336,0
15751,0
84232,1
3483,0
80361,1
86670,1
89861,1
70881,0
33267,1
48079,1
66310,0
2289,0
91518,1
25267,0
24372,0
77644,1
7323,0
16737,0
